date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:00	16852/16852	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/network-sharing-160c16689bb42ee68a9047bb8e3741a00934d9e70cf5c9feb8caef9b62a0b8e8.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/network-sharing-160c16689bb42ee68a9047bb8e3741a00934d9e70cf5c9feb8caef9b62a0b8e8.png	(from https://linuxjourney.com/)
09:17:01	5294/5294	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:46:58%20GMT	https://linuxjourney.com/lesson/network-basics	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/network-basics.html	(from https://linuxjourney.com/)
09:17:01	16415/16415	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/network-fundamentals-23b42f49c6f57d45884285ffbfdf44127863ae96243eb51ce39fb139f585cab1.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/network-fundamentals-23b42f49c6f57d45884285ffbfdf44127863ae96243eb51ce39fb139f585cab1.png	(from https://linuxjourney.com/)
09:17:02	5455/5455	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:46:59%20GMT	https://linuxjourney.com/lesson/ipv4	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/ipv4.html	(from https://linuxjourney.com/)
09:17:03	18873/18873	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/subnetting-419b4e0a930964af38188bb919aa65433e7c46e846637eee5e6e820191d63fbc.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/subnetting-419b4e0a930964af38188bb919aa65433e7c46e846637eee5e6e820191d63fbc.png	(from https://linuxjourney.com/)
09:17:04	6874/6874	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:00%20GMT	https://linuxjourney.com/lesson/what-is-a-router	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/what-is-a-router.html	(from https://linuxjourney.com/)
09:17:05	18480/18480	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/routing-1390297a37feb14fb6ab2434015d60a93c7d3caad58e6ab5ba358a70b4f5a170.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/routing-1390297a37feb14fb6ab2434015d60a93c7d3caad58e6ab5ba358a70b4f5a170.png	(from https://linuxjourney.com/)
09:17:06	7107/7107	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:02%20GMT	https://linuxjourney.com/lesson/network-interfaces	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/network-interfaces.html	(from https://linuxjourney.com/)
09:17:06	25164/25164	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/network-configuration-6677cdfe892728ed77e3c4a97e24f5dbcb98fc2b117495b12faec2e156b8f5ed.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/network-configuration-6677cdfe892728ed77e3c4a97e24f5dbcb98fc2b117495b12faec2e156b8f5ed.png	(from https://linuxjourney.com/)
09:17:07	4962/4962	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:04%20GMT	https://linuxjourney.com/lesson/icmp	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/icmp.html	(from https://linuxjourney.com/)
09:17:08	19424/19424	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:08%20GMT	https://linuxjourney.com/assets/network-troubleshooting-5551300f3d2be9d5b3c6165a001ee7861a4d78c7482b130e54d4127ef95cdc14.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/network-troubleshooting-5551300f3d2be9d5b3c6165a001ee7861a4d78c7482b130e54d4127ef95cdc14.png	(from https://linuxjourney.com/)
09:17:09	5030/5030	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:05%20GMT	https://linuxjourney.com/lesson/what-is-dns	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/what-is-dns.html	(from https://linuxjourney.com/)
09:17:09	19680/19680	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/dns-ae93614cbe94c428f5f103fd842c2fc887e2e740b3a6bc119a9a37ce11e3faf8.png	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/dns-ae93614cbe94c428f5f103fd842c2fc887e2e740b3a6bc119a9a37ce11e3faf8.png	(from https://linuxjourney.com/)
09:17:10	8277/8277	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:07%20GMT	https://linuxjourney.com/subscribe	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/subscribe.html	(from https://linuxjourney.com/)
09:17:11	4237/4237	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:07%20GMT	https://linuxjourney.com/cdn-cgi/l/email-protection	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/cdn-cgi/l/email-protection.html	(from https://linuxjourney.com/)
09:17:11	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261446004-4d7%22	https://linuxjourney.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://linuxjourney.com/)
09:17:13	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-f495f34e4f177cf0115af995bbbfeb3fcabc88502876e76fc51a4ab439bc8431.eot	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-f495f34e4f177cf0115af995bbbfeb3fcabc88502876e76fc51a4ab439bc8431.eot	(from https://linuxjourney.com/assets/application-b0b91461d093aa2ed95d8a7467856e4dc16f55744d3c17a927c3598e5b26cd3f.css)
09:17:14	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-f495f34e4f177cf0115af995bbbfeb3fcabc88502876e76fc51a4ab439bc8431.eot?	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-f495f34e4f177cf0115af995bbbfeb3fcabc88502876e76fc51a4ab439bc8431d41d.eot	(from https://linuxjourney.com/assets/application-b0b91461d093aa2ed95d8a7467856e4dc16f55744d3c17a927c3598e5b26cd3f.css)
09:17:15	23320/23320	---MCZ	200	added ('OK')	application/font-woff	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-fc969dc1c6ff531abcf368089dcbaf5775133b0626ff56b52301a059fc0f9e1e.woff	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-fc969dc1c6ff531abcf368089dcbaf5775133b0626ff56b52301a059fc0f9e1e.woff	(from https://linuxjourney.com/assets/application-b0b91461d093aa2ed95d8a7467856e4dc16f55744d3c17a927c3598e5b26cd3f.css)
09:17:16	41280/41280	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-bd18efd3efd70fec8ad09611a20cdbf99440b2c1d40085c29be036f891d65358.ttf	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-bd18efd3efd70fec8ad09611a20cdbf99440b2c1d40085c29be036f891d65358.ttf	(from https://linuxjourney.com/assets/application-b0b91461d093aa2ed95d8a7467856e4dc16f55744d3c17a927c3598e5b26cd3f.css)
09:17:17	62927/62927	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Jan%202017%2023:17:07%20GMT	https://linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-d168d50a88c730b4e6830dc0da2a2b51dae4658a77d9619943c27b8ecfc19d1a.svg	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/assets/bootstrap/glyphicons-halflings-regular-d168d50a88c730b4e6830dc0da2a2b51dae4658a77d9619943c27b8ecfc19d1a.svg	(from https://linuxjourney.com/assets/application-b0b91461d093aa2ed95d8a7467856e4dc16f55744d3c17a927c3598e5b26cd3f.css)
09:17:18	5434/5434	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:15%20GMT	https://linuxjourney.com/lesson/choosing-a-linux-distribution	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/choosing-a-linux-distribution.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:18	5707/5707	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:15%20GMT	https://linuxjourney.com/lesson/debian	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/debian.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:19	5213/5213	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:16%20GMT	https://linuxjourney.com/lesson/red-hat-enterprise-linux	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/red-hat-enterprise-linux.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:20	5122/5122	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:17%20GMT	https://linuxjourney.com/lesson/ubuntu	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/ubuntu.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:20	5117/5117	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:17%20GMT	https://linuxjourney.com/lesson/fedora	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/fedora.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:21	4979/4979	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:18%20GMT	https://linuxjourney.com/lesson/linux-mint	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/linux-mint.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:22	5053/5053	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:18%20GMT	https://linuxjourney.com/lesson/gentoo	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/gentoo.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:22	5290/5290	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:19%20GMT	https://linuxjourney.com/lesson/arch-linux	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/arch-linux.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:22	5487/5487	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:20%20GMT	https://linuxjourney.com/lesson/opensuse	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/opensuse.html	(from https://linuxjourney.com/lesson/linux-history)
09:17:23	6281/6281	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:20%20GMT	https://linuxjourney.com/lesson/print-working-directory-pwd-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/print-working-directory-pwd-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:23	7115/7115	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:20%20GMT	https://linuxjourney.com/lesson/change-directory-cd-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/change-directory-cd-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:23	7493/7493	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:21%20GMT	https://linuxjourney.com/lesson/list-directories-ls-commmand	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/list-directories-ls-commmand.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:24	5639/5639	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:21%20GMT	https://linuxjourney.com/lesson/touch-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/touch-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:24	5649/5649	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:21%20GMT	https://linuxjourney.com/lesson/file-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/file-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:25	5494/5494	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:22%20GMT	https://linuxjourney.com/lesson/cat-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/cat-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:26	6137/6137	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:23%20GMT	https://linuxjourney.com/lesson/less-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/less-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:27	6606/6606	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:24%20GMT	https://linuxjourney.com/lesson/history-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/history-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:28	6837/6837	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:24%20GMT	https://linuxjourney.com/lesson/copy-cp-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/copy-cp-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:29	5928/5928	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:25%20GMT	https://linuxjourney.com/lesson/move-mv-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/move-mv-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:29	5454/5454	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:26%20GMT	https://linuxjourney.com/lesson/make-directory-mkdir-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/make-directory-mkdir-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:30	6468/6468	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:27%20GMT	https://linuxjourney.com/lesson/remove-rm-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/remove-rm-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:31	5861/5861	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:28%20GMT	https://linuxjourney.com/lesson/find-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/find-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:32	5651/5651	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:28%20GMT	https://linuxjourney.com/lesson/help-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/help-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:33	5430/5430	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:29%20GMT	https://linuxjourney.com/lesson/man-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/man-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:34	5405/5405	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:30%20GMT	https://linuxjourney.com/lesson/whatis-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/whatis-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:34	5670/5670	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:31%20GMT	https://linuxjourney.com/lesson/alias-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/alias-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:34	5601/5601	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:31%20GMT	https://linuxjourney.com/lesson/exit-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/exit-command.html	(from https://linuxjourney.com/lesson/the-shell)
09:17:35	5925/5925	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:32%20GMT	https://linuxjourney.com/lesson/stdin-standard-in-redirect	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/stdin-standard-in-redirect.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:35	7178/7178	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:32%20GMT	https://linuxjourney.com/lesson/stderr-standard-error-redirect	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/stderr-standard-error-redirect.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:36	5832/5832	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:33%20GMT	https://linuxjourney.com/lesson/pipe-tee-redirect	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/pipe-tee-redirect.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:37	6496/6496	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:34%20GMT	https://linuxjourney.com/lesson/env-environment	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/env-environment.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:38	6242/6242	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:35%20GMT	https://linuxjourney.com/lesson/cut-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/cut-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:39	5438/5438	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:35%20GMT	https://linuxjourney.com/lesson/paste-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/paste-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:39	5478/5478	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:36%20GMT	https://linuxjourney.com/lesson/head-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/head-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:40	5488/5488	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:37%20GMT	https://linuxjourney.com/lesson/tail-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/tail-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:41	5537/5537	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:38%20GMT	https://linuxjourney.com/lesson/expand-unexpand-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/expand-unexpand-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:42	6233/6233	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:38%20GMT	https://linuxjourney.com/lesson/join-split-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/join-split-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:42	5431/5431	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:39%20GMT	https://linuxjourney.com/lesson/sort-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/sort-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:43	5206/5206	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:40%20GMT	https://linuxjourney.com/lesson/tr-translate-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/tr-translate-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:44	6364/6364	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:41%20GMT	https://linuxjourney.com/lesson/uniq-unique-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/uniq-unique-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:45	5614/5614	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:42%20GMT	https://linuxjourney.com/lesson/nl-wc-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/nl-wc-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:45	5984/5984	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:42%20GMT	https://linuxjourney.com/lesson/grep-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/grep-command.html	(from https://linuxjourney.com/lesson/stdout-standard-out-redirect)
09:17:46	5343/5343	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:43%20GMT	https://linuxjourney.com/lesson/text-editors-vim-or-emacs	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/text-editors-vim-or-emacs.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:46	5013/5013	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:43%20GMT	https://linuxjourney.com/lesson/vim-text-editor	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-text-editor.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:46	5311/5311	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:43%20GMT	https://linuxjourney.com/lesson/vim-search-patterns	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-search-patterns.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:48	5064/5064	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:44%20GMT	https://linuxjourney.com/lesson/vim-navigation	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-navigation.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:48	5502/5502	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:45%20GMT	https://linuxjourney.com/lesson/vim-inserting-appending-text	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-inserting-appending-text.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:49	5137/5137	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:46%20GMT	https://linuxjourney.com/lesson/vim-editing	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-editing.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:50	5541/5541	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:46%20GMT	https://linuxjourney.com/lesson/vim-saving-and-exiting	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/vim-saving-and-exiting.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:51	5458/5458	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:47%20GMT	https://linuxjourney.com/lesson/emacs-text-editor	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/emacs-text-editor.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:52	5396/5396	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:49%20GMT	https://linuxjourney.com/lesson/emacs-manipulate-files	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/emacs-manipulate-files.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
